Game Number,Final Step,Multiplier,Outcome,Winnings,Cost,Crash Point,Cashout Point,Used Bonus
1532,0,1.00,Crashed during move,0.00,1.00,8,20,
1533,0,1.00,Crashed during move,0.00,1.00,1,20,
1534,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1535,20,46.82,Cashed out,46.82,95.50,38,20,Mystic
1536,0,1.00,Crashed during move,0.00,1.00,9,20,
1537,0,1.00,Crashed during move,0.00,1.00,6,20,
1538,7,3.84,Crashed during move,0.00,4.85,14,20,Mystic
1539,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
1540,0,1.00,Crashed during move,0.00,1.00,1,20,
1541,0,1.00,Crashed during move,0.00,1.00,1,20,
1542,0,1.00,Crashed during move,0.00,1.00,2,20,
1543,0,1.00,Crashed during move,0.00,1.00,2,20,
1544,20,46.82,Cashed out,46.82,180.74,31,20,Mystic
1545,20,46.82,Cashed out,46.82,45.36,30,20,Mystic
1546,0,1.00,Crashed during move,0.00,1.00,4,20,
1547,10,6.84,Crashed during move,0.00,4.85,17,20,Mystic
1548,0,1.00,Crashed during move,0.00,1.00,1,20,
1549,8,4.66,Crashed during move,0.00,4.85,18,20,Mystic
1550,20,46.82,Cashed out,46.82,31.20,24,20,Mystic
1551,0,1.00,Crashed during move,0.00,1.00,5,20,
1552,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1553,0,1.00,Crashed during move,0.00,1.00,1,20,
1554,0,1.00,Crashed during move,0.00,1.00,2,20,
1555,20,46.82,Cashed out,46.82,153.91,23,20,Mystic
1556,12,10.05,Crashed during move,0.00,7.86,15,20,Mystic
1557,20,46.82,Cashed out,46.82,138.84,32,20,Mystic
1558,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
1559,20,46.82,Cashed out,46.82,73.77,27,20,Mystic
1560,20,46.82,Cashed out,46.82,180.74,28,20,Mystic
1561,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
1562,1,1.21,Crashed during move,0.00,1.00,2,20,
1563,20,46.82,Cashed out,46.82,166.26,28,20,Mystic
1564,15,17.90,Crashed during move,0.00,21.45,16,20,Mystic
1565,20,46.82,Cashed out,46.82,34.20,24,20,Mystic
1566,20,46.82,Cashed out,46.82,84.26,27,20,Mystic
1567,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
1568,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
1569,20,46.82,Cashed out,46.82,176.13,28,20,Mystic
1570,0,1.00,Crashed during move,0.00,1.00,1,20,
1571,10,6.84,Crashed during move,0.00,7.86,13,20,Mystic
1572,20,46.82,Cashed out,46.82,32.01,34,20,Mystic
1573,3,1.78,Crashed during move,0.00,4.85,5,20,Mystic
1574,3,1.78,Crashed during move,0.00,1.00,6,20,
1575,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1576,20,46.82,Cashed out,46.82,46.56,24,20,Mystic
1577,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1578,10,6.84,Crashed during move,0.00,1.00,12,20,
1579,0,1.00,Crashed during move,0.00,1.00,3,20,
1580,0,1.00,Crashed during move,0.00,1.00,5,20,
1581,6,3.17,Crashed during move,0.00,4.85,9,20,Mystic
1582,0,1.00,Crashed during move,0.00,1.00,1,20,
1583,18,31.87,Crashed during move,0.00,4.85,20,20,Mystic
1584,0,1.00,Crashed during move,0.00,1.00,3,20,
1585,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
1586,20,46.82,Cashed out,46.82,36.78,30,20,Mystic
1587,10,6.84,Crashed during move,0.00,7.86,12,20,Mystic
1588,10,6.84,Crashed during move,0.00,1.00,11,20,
1589,13,12.18,Crashed during move,0.00,13.21,14,20,Mystic
1590,0,1.00,Crashed during move,0.00,1.00,1,20,
1591,14,14.77,Crashed during move,0.00,13.21,15,20,Mystic
1592,20,46.82,Cashed out,46.82,143.17,28,20,Mystic
1593,15,17.90,Crashed during move,0.00,36.78,17,20,Mystic
1594,3,1.78,Crashed during move,0.00,4.85,8,20,Mystic
1595,0,1.00,Crashed during move,0.00,1.00,2,20,
1596,8,4.66,Crashed during move,0.00,4.85,17,20,Mystic
1597,20,46.82,Cashed out,46.82,79.51,31,20,Mystic
1598,0,1.00,Crashed during move,0.00,1.00,8,20,
1599,20,46.82,Cashed out,46.82,22.74,23,20,Mystic
1600,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
1601,8,4.66,Crashed during move,0.00,4.85,16,20,Mystic
1602,20,46.82,Cashed out,46.82,123.89,34,20,Mystic
1603,10,6.84,Crashed during move,0.00,4.85,20,20,Mystic
1604,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1605,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1606,20,46.82,Cashed out,46.82,153.58,43,20,Mystic
1607,0,1.00,Crashed during move,0.00,1.00,1,20,
1608,3,1.78,Crashed during move,0.00,4.85,5,20,Mystic
1609,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
1610,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
1611,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1612,0,1.00,Crashed during move,0.00,1.00,2,20,
1613,20,46.82,Cashed out,46.82,88.56,37,20,Mystic
1614,19,38.63,Crashed during move,0.00,36.78,20,20,Mystic
1615,12,10.05,Crashed during move,0.00,19.65,13,20,Mystic
1616,20,46.82,Cashed out,46.82,100.59,23,20,Mystic
1617,0,1.00,Crashed during move,0.00,1.00,1,20,
1618,20,46.82,Cashed out,46.82,53.63,25,20,Mystic
1619,20,46.82,Cashed out,46.82,51.76,26,20,Mystic
1620,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
1621,3,1.78,Crashed during move,0.00,4.85,10,20,Mystic
1622,0,1.00,Crashed during move,0.00,1.00,3,20,
1623,18,31.87,Crashed during move,0.00,31.20,19,20,Mystic
1624,20,46.82,Cashed out,46.82,67.37,23,20,Mystic
1625,15,17.90,Crashed during move,0.00,22.78,16,20,Mystic
1626,0,1.00,Crashed during move,0.00,1.00,3,20,
1627,20,46.82,Cashed out,46.82,48.99,23,20,Mystic
1628,1,1.21,Crashed during move,0.00,1.00,2,20,
1629,13,12.18,Crashed during move,0.00,26.59,14,20,Mystic
1630,20,46.82,Cashed out,46.82,130.09,22,20,Mystic
1631,20,46.82,Cashed out,46.82,43.55,26,20,Mystic
1632,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1633,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
1634,20,46.82,Cashed out,46.82,26.59,23,20,Mystic
1635,20,46.82,Cashed out,46.82,147.80,25,20,Mystic
1636,20,46.82,Cashed out,46.82,73.77,25,20,Mystic
1637,0,1.00,Crashed during move,0.00,1.00,1,20,
1638,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
1639,1,1.21,Crashed during move,0.00,1.00,2,20,
1640,0,1.00,Crashed during move,0.00,1.00,2,20,
1641,3,1.78,Crashed during move,0.00,4.85,6,20,Mystic
1642,20,46.82,Cashed out,46.82,142.36,36,20,Mystic
1643,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
1644,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1645,18,31.87,Crashed during move,0.00,32.01,19,20,Mystic
1646,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1647,18,31.87,Crashed during move,0.00,31.20,20,20,Mystic
1648,1,1.21,Crashed during move,0.00,1.00,2,20,
1649,6,3.17,Crashed during move,0.00,5.67,7,20,Mystic
1650,20,46.82,Cashed out,46.82,64.71,23,20,Mystic
1651,20,46.82,Cashed out,46.82,4.85,23,20,Mystic
1652,9,5.65,Crashed during move,0.00,6.66,10,20,Mystic
1653,0,1.00,Crashed during move,0.00,1.00,9,20,
1654,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
1655,12,10.05,Crashed during move,0.00,13.21,13,20,Mystic
1656,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1657,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1658,0,1.00,Crashed during move,0.00,1.00,8,20,
1659,20,46.82,Cashed out,46.82,100.93,29,20,Mystic
1660,7,3.84,Crashed during move,0.00,4.85,17,20,Mystic
1661,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
1662,0,1.00,Crashed during move,0.00,1.00,1,20,
1663,8,4.66,Crashed during move,0.00,4.85,14,20,Mystic
1664,20,46.82,Cashed out,46.82,132.44,33,20,Mystic
1665,0,1.00,Crashed during move,0.00,1.00,1,20,
1666,16,21.69,Crashed during move,0.00,33.00,17,20,Mystic
1667,20,46.82,Cashed out,46.82,149.95,27,20,Mystic
1668,20,46.82,Cashed out,46.82,43.55,23,20,Mystic
1669,0,1.00,Crashed during move,0.00,1.00,2,20,
1670,0,1.00,Crashed during move,0.00,1.00,1,20,
1671,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
1672,1,1.21,Crashed during move,0.00,1.00,2,20,
1673,0,1.00,Crashed during move,0.00,1.00,7,20,
1674,0,1.00,Crashed during move,0.00,1.00,3,20,
1675,3,1.78,Crashed during move,0.00,4.85,5,20,Mystic
1676,20,46.82,Cashed out,46.82,22.78,22,20,Mystic
1677,6,3.17,Crashed during move,0.00,1.00,7,20,
1678,10,6.84,Crashed during move,0.00,1.00,17,20,
1679,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
1680,20,46.82,Cashed out,46.82,37.60,28,20,Mystic
1681,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1682,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
1683,11,8.29,Crashed during move,0.00,7.86,12,20,Mystic
1684,20,46.82,Cashed out,46.82,36.78,22,20,Mystic
1685,17,26.29,Crashed during move,0.00,36.78,19,20,Mystic
1686,20,46.82,Cashed out,46.82,4.85,32,20,Mystic
1687,0,1.00,Crashed during move,0.00,1.00,9,20,
1688,9,5.65,Crashed during move,0.00,4.85,17,20,Mystic
1689,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
1690,0,1.00,Crashed during move,0.00,1.00,1,20,
1691,20,46.82,Cashed out,46.82,14.92,23,20,Mystic
1692,1,1.21,Crashed during move,0.00,1.00,2,20,
1693,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
1694,6,3.17,Crashed during move,0.00,4.85,9,20,Mystic
1695,20,46.82,Cashed out,46.82,88.56,33,20,Mystic
1696,0,1.00,Crashed during move,0.00,1.00,2,20,
1697,0,1.00,Crashed during move,0.00,1.00,4,20,
1698,14,14.77,Crashed during move,0.00,7.86,15,20,Mystic
1699,0,1.00,Crashed during move,0.00,1.00,3,20,
1700,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1701,0,1.00,Crashed during move,0.00,1.00,2,20,
1702,1,1.21,Crashed during move,0.00,1.00,2,20,
1703,0,1.00,Crashed during move,0.00,1.00,7,20,
1704,0,1.00,Crashed during move,0.00,1.00,2,20,
1705,0,1.00,Crashed during move,0.00,1.00,1,20,
1706,9,5.65,Crashed during move,0.00,4.85,12,20,Mystic
1707,11,8.29,Crashed during move,0.00,4.85,14,20,Mystic
1708,20,46.82,Cashed out,46.82,180.74,33,20,Mystic
1709,0,1.00,Crashed during move,0.00,1.00,1,20,
1710,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
1711,0,1.00,Crashed during move,0.00,1.00,2,20,
1712,0,1.00,Crashed during move,0.00,1.00,5,20,
1713,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
1714,20,46.82,Cashed out,46.82,36.78,26,20,Mystic
1715,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
1716,20,46.82,Cashed out,46.82,37.60,21,20,Mystic
1717,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
1718,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1719,20,46.82,Cashed out,46.82,79.99,21,20,Mystic
1720,0,1.00,Crashed during move,0.00,1.00,2,20,
1721,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
1722,20,46.82,Cashed out,46.82,79.64,21,20,Mystic
1723,20,46.82,Cashed out,46.82,53.57,28,20,Mystic
1724,0,1.00,Crashed during move,0.00,1.00,2,20,
1725,0,1.00,Crashed during move,0.00,1.00,3,20,
1726,20,46.82,Cashed out,46.82,100.93,23,20,Mystic
1727,20,46.82,Cashed out,46.82,169.19,29,20,Mystic
1728,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
1729,5,2.62,Crashed during move,0.00,4.85,8,20,Mystic
1730,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
1731,12,10.05,Crashed during move,0.00,7.86,13,20,Mystic
1732,13,12.18,Crashed during move,0.00,4.85,16,20,Mystic
1733,7,3.84,Crashed during move,0.00,4.85,12,20,Mystic
1734,7,3.84,Crashed during move,0.00,7.86,8,20,Mystic
1735,0,1.00,Crashed during move,0.00,1.00,1,20,
1736,0,1.00,Crashed during move,0.00,1.00,1,20,
1737,20,46.82,Cashed out,46.82,36.78,23,20,Mystic
1738,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
1739,0,1.00,Crashed during move,0.00,1.00,3,20,
1740,14,14.77,Crashed during move,0.00,13.16,15,20,Mystic
1741,0,1.00,Crashed during move,0.00,1.00,1,20,
1742,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
1743,0,1.00,Crashed during move,0.00,1.00,3,20,
1744,13,12.18,Crashed during move,0.00,4.85,16,20,Mystic
1745,0,1.00,Crashed during move,0.00,1.00,2,20,
1746,0,1.00,Crashed during move,0.00,1.00,10,20,
1747,3,1.78,Crashed during move,0.00,1.00,4,20,
1748,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
1749,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1750,20,46.82,Cashed out,46.82,26.59,37,20,Mystic
1751,20,46.82,Cashed out,46.82,4.85,51,20,Mystic
1752,0,1.00,Crashed during move,0.00,1.00,1,20,
1753,0,1.00,Crashed during move,0.00,1.00,10,20,
1754,0,1.00,Crashed during move,0.00,1.00,7,20,
1755,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
1756,15,17.90,Crashed during move,0.00,4.85,17,20,Mystic
1757,3,1.78,Crashed during move,0.00,4.85,10,20,Mystic
1758,20,46.82,Cashed out,46.82,26.59,25,20,Mystic
1759,10,6.84,Crashed during move,0.00,5.67,11,20,Mystic
1760,16,21.69,Crashed during move,0.00,13.21,17,20,Mystic
1761,10,6.84,Crashed during move,0.00,1.00,11,20,
1762,0,1.00,Crashed during move,0.00,1.00,1,20,
1763,20,46.82,Cashed out,46.82,17.06,35,20,Mystic
1764,10,6.84,Crashed during move,0.00,4.85,14,20,Mystic
1765,20,46.82,Cashed out,46.82,95.50,23,20,Mystic
1766,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1767,20,46.82,Cashed out,46.82,62.65,21,20,Mystic
1768,4,2.16,Crashed during move,0.00,4.85,9,20,Mystic
1769,20,46.82,Cashed out,46.82,31.20,28,20,Mystic
1770,17,26.29,Crashed during move,0.00,26.59,20,20,Mystic
1771,20,46.82,Cashed out,46.82,64.71,34,20,Mystic
1772,18,31.87,Crashed during move,0.00,43.55,19,20,Mystic
1773,20,46.82,Cashed out,46.82,46.56,25,20,Mystic
1774,0,1.00,Crashed during move,0.00,1.00,4,20,
1775,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1776,0,1.00,Crashed during move,0.00,1.00,9,20,
1777,3,1.78,Crashed during move,0.00,1.00,4,20,
1778,20,46.82,Cashed out,46.82,175.32,40,20,Mystic
1779,11,8.29,Crashed during move,0.00,19.65,12,20,Mystic
1780,20,46.82,Cashed out,46.82,133.25,23,20,Mystic
1781,20,46.82,Cashed out,46.82,56.22,24,20,Mystic
1782,0,1.00,Crashed during move,0.00,1.00,3,20,
1783,20,46.82,Cashed out,46.82,106.09,47,20,Mystic
1784,15,17.90,Crashed during move,0.00,36.78,17,20,Mystic
1785,6,3.17,Crashed during move,0.00,4.85,10,20,Mystic
1786,20,46.82,Cashed out,46.82,64.71,24,20,Mystic
1787,0,1.00,Crashed during move,0.00,1.00,1,20,
1788,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
1789,19,38.63,Crashed during move,0.00,48.01,20,20,Mystic
1790,3,1.78,Crashed during move,0.00,1.00,5,20,
1791,12,10.05,Crashed during move,0.00,4.85,13,20,Mystic
1792,6,3.17,Crashed during move,0.00,4.85,11,20,Mystic
1793,8,4.66,Crashed during move,0.00,4.85,16,20,Mystic
1794,0,1.00,Crashed during move,0.00,1.00,3,20,
1795,7,3.84,Crashed during move,0.00,4.85,17,20,Mystic
1796,20,46.82,Cashed out,46.82,109.10,40,20,Mystic
1797,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
1798,0,1.00,Crashed during move,0.00,1.00,4,20,
1799,6,3.17,Crashed during move,0.00,1.00,7,20,
1800,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1801,2,1.47,Crashed during move,0.00,1.00,3,20,
1802,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
1803,0,1.00,Crashed during move,0.00,1.00,5,20,
1804,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1805,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1806,0,1.00,Crashed during move,0.00,1.00,2,20,
1807,20,46.82,Cashed out,46.82,52.58,32,20,Mystic
1808,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
1809,20,46.82,Cashed out,46.82,5.67,50,20,
1810,18,31.87,Crashed during move,0.00,39.70,19,20,Mystic
1811,0,1.00,Crashed during move,0.00,1.00,1,20,
1812,11,8.29,Crashed during move,0.00,7.86,13,20,Mystic
1813,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1814,20,46.82,Cashed out,46.82,39.70,26,20,
1815,20,46.82,Cashed out,46.82,22.78,21,20,Mystic
1816,17,26.29,Crashed during move,0.00,32.01,18,20,Mystic
1817,17,26.29,Crashed during move,0.00,4.85,20,20,Mystic
1818,20,46.82,Cashed out,46.82,51.58,29,20,Mystic
1819,0,1.00,Crashed during move,0.00,1.00,3,20,
1820,0,1.00,Crashed during move,0.00,1.00,1,20,
1821,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
1822,14,14.77,Crashed during move,0.00,7.86,15,20,Mystic
1823,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
1824,20,46.82,Cashed out,46.82,36.78,27,20,Mystic
1825,0,1.00,Crashed during move,0.00,1.00,1,20,
1826,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
1827,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
1828,0,1.00,Crashed during move,0.00,1.00,4,20,
1829,20,46.82,Cashed out,46.82,106.31,30,20,Mystic
1830,0,1.00,Crashed during move,0.00,1.00,4,20,
1831,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1832,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1833,0,1.00,Crashed during move,0.00,1.00,1,20,
1834,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1835,20,46.82,Cashed out,46.82,124.84,28,20,Mystic
1836,0,1.00,Crashed during move,0.00,1.00,5,20,
1837,0,1.00,Crashed during move,0.00,1.00,2,20,
1838,20,46.82,Cashed out,46.82,31.20,26,20,Mystic
1839,20,46.82,Cashed out,46.82,110.93,40,20,Mystic
1840,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1841,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
1842,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
1843,20,46.82,Cashed out,46.82,161.30,33,20,Mystic
1844,0,1.00,Crashed during move,0.00,1.00,2,20,
1845,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1846,20,46.82,Cashed out,46.82,51.76,34,20,Mystic
1847,20,46.82,Cashed out,46.82,122.12,35,20,Mystic
1848,0,1.00,Crashed during move,0.00,1.00,5,20,
1849,20,46.82,Cashed out,46.82,124.03,31,20,Mystic
1850,9,5.65,Crashed during move,0.00,6.66,10,20,Mystic
1851,20,46.82,Cashed out,46.82,175.32,38,20,Mystic
1852,15,17.90,Crashed during move,0.00,17.06,16,20,Mystic
1853,14,14.77,Crashed during move,0.00,4.85,16,20,Mystic
1854,20,46.82,Cashed out,46.82,56.22,23,20,Mystic
1855,8,4.66,Crashed during move,0.00,4.85,17,20,Mystic
1856,20,46.82,Cashed out,46.82,33.00,21,20,Mystic
1857,20,46.82,Cashed out,46.82,36.78,23,20,Mystic
1858,0,1.00,Crashed during move,0.00,1.00,3,20,
1859,12,10.05,Crashed during move,0.00,4.85,14,20,Mystic
1860,0,1.00,Crashed during move,0.00,1.00,1,20,
1861,4,2.16,Crashed during move,0.00,5.67,5,20,Mystic
1862,20,46.82,Cashed out,46.82,27.24,21,20,Mystic
1863,3,1.78,Crashed during move,0.00,1.00,6,20,
1864,0,1.00,Crashed during move,0.00,1.00,1,20,
1865,10,6.84,Crashed during move,0.00,1.00,11,20,
1866,0,1.00,Crashed during move,0.00,1.00,1,20,
1867,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
1868,0,1.00,Crashed during move,0.00,1.00,3,20,
1869,18,31.87,Crashed during move,0.00,37.60,19,20,Mystic
1870,20,46.82,Cashed out,46.82,43.55,25,20,Mystic
1871,20,46.82,Cashed out,46.82,64.71,22,20,Mystic
1872,3,1.78,Crashed during move,0.00,4.85,6,20,Mystic
1873,15,17.90,Crashed during move,0.00,36.78,16,20,Mystic
1874,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
1875,7,3.84,Crashed during move,0.00,4.85,12,20,Mystic
1876,6,3.17,Crashed during move,0.00,5.67,7,20,Mystic
1877,0,1.00,Crashed during move,0.00,1.00,2,20,
1878,0,1.00,Crashed during move,0.00,1.00,1,20,
1879,0,1.00,Crashed during move,0.00,1.00,1,20,
1880,0,1.00,Crashed during move,0.00,1.00,3,20,
1881,7,3.84,Crashed during move,0.00,5.67,8,20,Mystic
1882,2,1.47,Crashed during move,0.00,1.00,3,20,
1883,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
1884,20,46.82,Cashed out,46.82,51.76,23,20,Mystic
1885,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1886,16,21.69,Crashed during move,0.00,22.74,18,20,Mystic
1887,0,1.00,Crashed during move,0.00,1.00,1,20,
1888,20,46.82,Cashed out,46.82,43.55,24,20,Mystic
1889,6,3.17,Crashed during move,0.00,7.86,9,20,Mystic
1890,20,46.82,Cashed out,46.82,73.77,26,20,Mystic
1891,0,1.00,Crashed during move,0.00,1.00,4,20,
1892,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
1893,20,46.82,Cashed out,46.82,26.59,26,20,Mystic
1894,7,3.84,Crashed during move,0.00,6.66,8,20,Mystic
1895,11,8.29,Crashed during move,0.00,7.86,14,20,Mystic
1896,20,46.82,Cashed out,46.82,146.33,26,20,Mystic
1897,10,6.84,Crashed during move,0.00,1.00,14,20,
1898,0,1.00,Crashed during move,0.00,1.00,3,20,
1899,6,3.17,Crashed during move,0.00,4.85,9,20,Mystic
1900,20,46.82,Cashed out,46.82,64.71,24,20,Mystic
1901,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1902,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
1903,18,31.87,Crashed during move,0.00,4.85,20,20,Mystic
1904,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1905,13,12.18,Crashed during move,0.00,4.85,16,20,Mystic
1906,20,46.82,Cashed out,46.82,36.78,23,20,Mystic
1907,11,8.29,Crashed during move,0.00,14.92,12,20,Mystic
1908,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
1909,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1910,0,1.00,Crashed during move,0.00,1.00,1,20,
1911,3,1.78,Crashed during move,0.00,1.00,6,20,
1912,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
1913,20,46.82,Cashed out,46.82,51.76,28,20,Mystic
1914,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
1915,20,46.82,Cashed out,46.82,106.09,28,20,Mystic
1916,0,1.00,Crashed during move,0.00,1.00,4,20,
1917,12,10.05,Crashed during move,0.00,1.00,13,20,
1918,20,46.82,Cashed out,46.82,38.59,36,20,Mystic
1919,17,26.29,Crashed during move,0.00,7.86,19,20,Mystic
1920,8,4.66,Crashed during move,0.00,5.67,9,20,Mystic
1921,0,1.00,Crashed during move,0.00,1.00,2,20,
1922,0,1.00,Crashed during move,0.00,1.00,1,20,
1923,20,46.82,Cashed out,46.82,76.77,43,20,Mystic
1924,20,46.82,Cashed out,46.82,179.93,31,20,Mystic
1925,7,3.84,Crashed during move,0.00,5.67,8,20,Mystic
1926,3,1.78,Crashed during move,0.00,1.00,4,20,
1927,10,6.84,Crashed during move,0.00,14.92,11,20,Mystic
1928,3,1.78,Crashed during move,0.00,1.00,4,20,
1929,0,1.00,Crashed during move,0.00,1.00,1,20,
1930,20,46.82,Cashed out,46.82,180.74,33,20,Mystic
1931,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
1932,20,46.82,Cashed out,46.82,110.93,23,20,Mystic
1933,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1934,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
1935,0,1.00,Crashed during move,0.00,1.00,2,20,
1936,0,1.00,Crashed during move,0.00,1.00,1,20,
1937,3,1.78,Crashed during move,0.00,4.85,6,20,Mystic
1938,19,38.63,Crashed during move,0.00,26.59,20,20,Mystic
1939,4,2.16,Crashed during move,0.00,4.85,8,20,Mystic
1940,20,46.82,Cashed out,46.82,37.60,25,20,Mystic
1941,20,46.82,Cashed out,46.82,4.85,51,20,
1942,20,46.82,Cashed out,46.82,51.76,23,20,Mystic
1943,0,1.00,Crashed during move,0.00,1.00,2,20,
1944,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
1945,20,46.82,Cashed out,46.82,118.30,33,20,Mystic
1946,20,46.82,Cashed out,46.82,73.77,32,20,Mystic
1947,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
1948,0,1.00,Crashed during move,0.00,1.00,2,20,
1949,7,3.84,Crashed during move,0.00,4.85,11,20,Mystic
1950,20,46.82,Cashed out,46.82,86.79,27,20,Mystic
1951,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
1952,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1953,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
1954,5,2.62,Crashed during move,0.00,4.85,11,20,Mystic
1955,20,46.82,Cashed out,46.82,154.72,23,20,Mystic
1956,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
1957,18,31.87,Crashed during move,0.00,27.40,19,20,Mystic
